,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Day,Month,Year
4003,PERSONALIZATION,4.8,557,74000.0,10000,Paid,0.99,Everyone,Personalization,27,7,2018
4004,FAMILY,4.7,2387,6.9,100000,Free,0.0,Everyone,Education,9,6,2018
4005,TOOLS,4.7,42916526,,500000000,Free,0.0,Everyone,Tools,3,8,2018
4006,LIFESTYLE,1.7,686,6.6,10000,Free,0.0,Everyone,Lifestyle,11,7,2018
4007,LIFESTYLE,4.5,8096,16000.0,1000000,Free,0.0,Mature 17+,Lifestyle,3,8,2018
4008,PRODUCTIVITY,4.0,499,4.7,10000,Free,0.0,Everyone,Productivity,27,1,2017
4009,FAMILY,3.6,608,5.4,100000,Free,0.0,Everyone,Entertainment,17,5,2018
4010,TOOLS,2.0,24,35000.0,1000,Free,0.0,Everyone,Tools,29,12,2017
4011,LIFESTYLE,4.7,707,26000.0,5000,Free,0.0,Everyone,Lifestyle,17,7,2018
4012,PRODUCTIVITY,4.1,376,32000.0,50000,Free,0.0,Everyone,Productivity,23,7,2018
4013,FAMILY,4.3,109,2.7,5000,Free,0.0,Everyone,Education,24,6,2017
4014,FAMILY,4.3,43,3.7,10000,Free,0.0,Everyone,Education,16,12,2017
4015,FAMILY,4.5,2751,7.0,100000,Free,0.0,Everyone,Education,15,6,2018
4016,FAMILY,4.4,77,6.9,5000,Free,0.0,Everyone,Education,5,1,2018
4017,GAME,4.4,8921451,63000.0,100000000,Free,0.0,Everyone,Racing,2,7,2018
4018,FAMILY,4.6,130,2.2,10000,Free,0.0,Everyone,Education,4,4,2016
4019,FAMILY,3.7,452,30000.0,100000,Free,0.0,Everyone,Entertainment,2,2,2018
4020,FAMILY,4.5,4115,5.8,100000,Free,0.0,Everyone,Education,8,7,2018
4021,BOOKS_AND_REFERENCE,4.0,459,3.1,50000,Free,0.0,Everyone,Books & Reference,16,11,2017
4022,FAMILY,4.8,55,1.5,1000,Free,0.0,Everyone,Education,26,9,2015
4023,FAMILY,4.0,1320,8.6,100000,Free,0.0,Everyone,Education,3,6,2018
4024,FAMILY,4.7,27,772.0,5000,Free,0.0,Everyone,Education,20,1,2016
4025,FAMILY,4.8,306,3.3,5000,Free,0.0,Everyone,Education,3,6,2017
4026,FAMILY,4.6,498,5.0,50000,Free,0.0,Everyone,Education,15,10,2017
4027,FAMILY,4.3,36,1.1,5000,Free,0.0,Everyone,Education,30,8,2017
4028,FAMILY,4.2,1002,4.4,10000,Free,0.0,Everyone,Education,31,8,2016
4029,FAMILY,4.8,138,2.1,10000,Free,0.0,Everyone,Education,22,9,2017
4030,FAMILY,4.2,20,1.6,5000,Free,0.0,Everyone,Education,3,1,2017
4031,PERSONALIZATION,4.6,6459626,,100000000,Free,0.0,Teen,Personalization,19,7,2018
4032,VIDEO_PLAYERS,4.2,1971777,29000.0,100000000,Free,0.0,Teen,Video Players & Editors,11,5,2018
4033,COMMUNICATION,4.5,305347,39000.0,10000000,Free,0.0,Teen,Communication,27,7,2018
4034,GAME,4.6,408292,29000.0,10000000,Paid,0.99,Mature 17+,Action,12,7,2018
4035,GAME,4.5,1736105,14000.0,10000000,Free,0.0,Mature 17+,Action,16,5,2014
4036,FAMILY,4.5,10214862,,100000000,Free,0.0,Everyone 10+,Casual;Action & Adventure,12,7,2018
4037,GAME,4.3,5091448,41000.0,100000000,Free,0.0,Everyone,Arcade,12,7,2018
4038,VIDEO_PLAYERS,4.8,2588730,9.7,50000000,Free,0.0,Everyone,Video Players & Editors,30,7,2018
4039,COMMUNICATION,4.6,2083237,,500000000,Free,0.0,Everyone,Communication,31,7,2018
4040,GAME,4.5,4229977,60000.0,100000000,Free,0.0,Everyone,Action,1,8,2018
4041,GAME,4.3,8116142,62000.0,500000000,Free,0.0,Everyone,Action,5,7,2018
4042,GAME,4.2,640974,47000.0,50000000,Free,0.0,Everyone,Racing,5,6,2018
4043,GAME,4.4,3058687,89000.0,100000000,Free,0.0,Everyone 10+,Arcade,18,7,2016
4044,GAME,4.5,4972230,9.9,100000000,Free,0.0,Everyone,Racing,2,3,2018
4045,GAME,4.2,951,64000.0,100000,Free,0.0,Teen,Action,25,5,2018
4046,GAME,4.6,1591129,48000.0,50000000,Free,0.0,Everyone,Arcade,22,12,2017
4047,PERSONALIZATION,4.6,14026,12000.0,100000,Paid,0.99,Everyone,Personalization,24,6,2014
4048,PRODUCTIVITY,4.4,1860844,61000.0,500000000,Free,0.0,Everyone,Productivity,1,8,2018
4049,VIDEO_PLAYERS,4.5,1013867,32000.0,50000000,Free,0.0,Everyone,Video Players & Editors,3,8,2018
4050,FAMILY,4.5,762706,28000.0,10000000,Free,0.0,Teen,Simulation,30,3,2018
4051,GAME,4.6,7657490,,100000000,Free,0.0,Mature 17+,Action,2,8,2018
4052,GAME,4.5,2586261,,100000000,Free,0.0,Everyone,Racing,31,7,2018
4053,FAMILY,4.4,91171,36000.0,1000000,Free,0.0,Everyone,Role Playing,3,8,2018
4054,SPORTS,4.1,1076243,13000.0,100000000,Free,0.0,Everyone,Sports,18,1,2018
4055,FAMILY,4.4,4064868,69000.0,100000000,Free,0.0,Everyone 10+,Strategy,6,7,2018
4056,SPORTS,4.6,9873470,74000.0,100000000,Free,0.0,Everyone,Sports,16,7,2018
4057,FAMILY,4.6,15301,18000.0,100000,Paid,2.99,Everyone,Puzzle;Brain Games,18,7,2018
4058,PERSONALIZATION,4.5,10158,3.6,500000,Free,0.0,Everyone,Personalization,1,3,2018
4059,GAME,4.5,4147718,79000.0,100000000,Free,0.0,Everyone,Arcade,26,11,2015
4060,FAMILY,4.3,1168959,66000.0,50000000,Free,0.0,Everyone,Puzzle,3,5,2017
4061,GAME,4.3,4000433,42000.0,100000000,Free,0.0,Everyone,Arcade,2,8,2018
4062,FAMILY,3.3,23682,9.8,1000000,Free,0.0,Teen,Casual,14,6,2018
4063,TOOLS,3.7,338449,2.8,10000000,Free,0.0,Everyone,Tools,19,6,2018
4064,TOOLS,4.5,214265,,10000000,Free,0.0,Everyone,Tools,4,6,2018
4065,FAMILY,4.4,187892,40000.0,5000000,Free,0.0,Everyone,Simulation,10,5,2018
4066,FAMILY,3.1,740,20000.0,100000,Free,0.0,Teen,Entertainment,24,5,2018
4067,NEWS_AND_MAGAZINES,4.0,15443,25000.0,1000000,Free,0.0,Teen,News & Magazines,19,6,2018
4068,SHOPPING,4.4,2788460,,100000000,Free,0.0,Teen,Shopping,30,7,2018
4069,SPORTS,4.2,521081,,10000000,Free,0.0,Everyone 10+,Sports,19,7,2018
4070,FAMILY,3.9,94910,44000.0,10000000,Free,0.0,Everyone,Action;Action & Adventure,10,1,2017
4071,FAMILY,4.4,63773,8.8,5000000,Free,0.0,Everyone,Entertainment,30,7,2018
4072,PRODUCTIVITY,4.6,5378795,16000.0,100000000,Free,0.0,Everyone,Productivity,3,8,2018
4073,FAMILY,4.8,1506783,89000.0,10000000,Free,0.0,Teen,Role Playing,18,7,2018
4074,COMMUNICATION,4.4,3075096,,100000000,Free,0.0,Everyone,Communication,10,7,2018
4075,FINANCE,3.9,10657,58000.0,1000000,Free,0.0,Everyone,Finance,2,8,2018
4076,FAMILY,4.5,736824,20000.0,10000000,Free,0.0,Teen,Entertainment,19,1,2018
4077,FAMILY,3.6,1354,4.8,500000,Free,0.0,Mature 17+,Entertainment,23,10,2017
4078,LIFESTYLE,3.4,4082,318.0,500000,Free,0.0,Everyone,Lifestyle,16,10,2014
4079,PRODUCTIVITY,4.7,564759,,10000000,Free,0.0,Everyone,Productivity,27,7,2018
4080,TOOLS,4.4,951413,13000.0,100000000,Free,0.0,Everyone,Tools,31,7,2018
4081,FAMILY,4.4,1657,4.9,100000,Free,0.0,Everyone,Education;Education,17,7,2018
4082,SOCIAL,4.5,17350,12000.0,500000,Free,0.0,Everyone,Social,18,7,2018
4083,BOOKS_AND_REFERENCE,4.2,814151,,100000000,Free,0.0,Teen,Books & Reference,27,7,2018
4084,PRODUCTIVITY,4.6,1488289,,100000000,Free,0.0,Everyone,Productivity,3,8,2018
4085,TRAVEL_AND_LOCAL,4.3,15209,,100000,Paid,8.99,Everyone,Travel & Local,1,8,2018
4086,COMMUNICATION,4.3,27156,66000.0,5000000,Free,0.0,Everyone,Communication,28,7,2018
4087,PRODUCTIVITY,4.3,3249518,50000.0,100000000,Free,0.0,Everyone,Productivity,2,8,2018
4088,SOCIAL,4.6,4300936,,100000000,Free,0.0,Teen,Social,3,8,2018
4089,FAMILY,4.4,148536,59000.0,10000000,Free,0.0,Everyone,Education;Education,3,8,2018
4090,SHOPPING,4.5,181983,,10000000,Free,0.0,Everyone,Shopping,27,4,2018
4091,SPORTS,4.5,16257,14000.0,500000,Free,0.0,Everyone 10+,Sports,3,2,2017
4092,PRODUCTIVITY,4.0,4660,5.9,1000000,Free,0.0,Everyone,Productivity,6,10,2016
4093,BOOKS_AND_REFERENCE,4.3,1476,41000.0,100000,Free,0.0,Everyone,Books & Reference,21,2,2017
4094,PRODUCTIVITY,4.5,75951,,5000000,Free,0.0,Everyone,Productivity,8,7,2018
4095,BOOKS_AND_REFERENCE,4.1,85842,37000.0,5000000,Free,0.0,Everyone,Books & Reference,25,6,2018
4096,COMMUNICATION,4.3,4604324,,1000000000,Free,0.0,Everyone,Communication,2,8,2018
4097,FINANCE,4.0,10374,,500000,Free,0.0,Everyone,Finance,24,10,2016
4098,TRAVEL_AND_LOCAL,4.3,9231613,,1000000000,Free,0.0,Everyone,Travel & Local,31,7,2018
4099,SHOPPING,4.6,5911055,,100000000,Free,0.0,Teen,Shopping,1,8,2018
4100,BOOKS_AND_REFERENCE,4.2,210534,22000.0,10000000,Free,0.0,Everyone,Books & Reference,13,6,2018
4101,SHOPPING,4.4,6003590,,100000000,Free,0.0,Teen,Shopping,2,8,2018
4102,SHOPPING,4.5,6200739,15000.0,100000000,Free,0.0,Everyone,Shopping,3,8,2018
4103,FINANCE,4.3,9400,6.1,1000000,Free,0.0,Everyone,Finance,12,5,2016
4104,COMMUNICATION,4.0,56642847,,1000000000,Free,0.0,Everyone,Communication,1,8,2018
4105,SOCIAL,4.3,8595964,,500000000,Free,0.0,Teen,Social,1,8,2018
4106,COMMUNICATION,4.4,1429038,,100000000,Free,0.0,Everyone,Communication,25,7,2018
4107,TOOLS,4.6,894435,3.1,50000000,Free,0.0,Teen,Tools,1,7,2018
4108,PHOTOGRAPHY,4.4,1302,58.0,10000,Paid,4.99,Everyone,Photography,5,8,2015
4109,FAMILY,4.3,4551,79000.0,500000,Free,0.0,Everyone,Simulation,26,12,2017
4110,PHOTOGRAPHY,4.2,12726,15000.0,1000000,Free,0.0,Everyone,Photography,21,7,2018
4111,FAMILY,4.3,3213548,55000.0,100000000,Free,0.0,Everyone 10+,Entertainment,25,7,2018
4112,TOOLS,4.3,3943,11000.0,100000,Free,0.0,Everyone,Tools,23,5,2018
4113,TOOLS,4.6,57,13000.0,5000,Free,0.0,Everyone,Tools,4,7,2018
4114,GAME,3.6,214,4.9,50000,Free,0.0,Everyone,Adventure,19,7,2018
4115,NEWS_AND_MAGAZINES,4.3,11657972,,500000000,Free,0.0,Mature 17+,News & Magazines,30,7,2018
4116,TOOLS,4.2,2588,7.6,100000,Free,0.0,Everyone,Tools,27,6,2018
4117,PRODUCTIVITY,4.2,1117,3.0,50000,Free,0.0,Everyone,Productivity,18,10,2017
4118,PRODUCTIVITY,4.4,607,37000.0,50000,Free,0.0,Everyone,Productivity,24,7,2016
4119,TOOLS,4.3,9433,9.3,500000,Free,0.0,Everyone,Tools,30,7,2018
4120,AUTO_AND_VEHICLES,4.9,73,23000.0,1000,Free,0.0,Everyone,Auto & Vehicles,5,6,2018
4121,TOOLS,4.5,1250,241.0,50000,Free,0.0,Everyone,Tools,6,3,2018
4122,COMMUNICATION,4.2,10790092,,500000000,Free,0.0,Everyone,Communication,26,7,2018
4123,COMMUNICATION,4.3,659395,11000.0,100000000,Free,0.0,Everyone,Communication,7,6,2018
4124,TOOLS,4.2,13096,9.2,500000,Free,0.0,Everyone,Tools,30,7,2018
4125,LIFESTYLE,3.8,38,4.8,5000,Free,0.0,Everyone,Lifestyle,17,4,2018
4126,FAMILY,4.2,1671658,,50000000,Free,0.0,Teen,Casual,12,7,2018
4127,FAMILY,1.0,1,16000.0,10,Paid,2.99,Everyone,Education,7,10,2016
4128,WEATHER,4.4,6495,40000.0,100000,Free,0.0,Teen,Weather,12,7,2018
4129,FINANCE,4.0,43,13000.0,5000,Free,0.0,Everyone,Finance,20,2,2018
4130,TOOLS,,6,4.9,500,Free,0.0,Everyone,Tools,15,5,2018
4131,FAMILY,4.4,20368,31000.0,500000,Free,0.0,Teen,Role Playing,15,12,2016
4132,FAMILY,4.4,5427,,100000,Paid,4.99,Everyone,Simulation,28,1,2014
4133,WEATHER,4.5,76593,,500000,Paid,5.99,Everyone,Weather,21,11,2017
4134,FAMILY,,0,14000.0,5,Paid,39.99,Everyone,Education,24,9,2015
4135,BUSINESS,3.4,58,3.0,10000,Free,0.0,Everyone,Business,21,4,2017
4136,BUSINESS,3.8,183,9.9,50000,Free,0.0,Everyone,Business,16,7,2018
4137,PERSONALIZATION,,0,,10,Paid,2.49,Everyone,Personalization,23,8,2017
4138,HEALTH_AND_FITNESS,3.7,5559,3.7,500000,Free,0.0,Everyone,Health & Fitness,15,3,2016
4139,PHOTOGRAPHY,,0,1.7,10,Paid,2.0,Everyone,Photography,29,4,2018
4140,PHOTOGRAPHY,4.1,41,11000.0,500,Paid,1.49,Everyone,Photography,19,7,2016
4141,GAME,4.6,759838,63000.0,10000000,Free,0.0,Everyone,Arcade,22,12,2017
4142,TOOLS,4.4,51,2.1,5000,Free,0.0,Everyone,Tools,21,5,2018
4143,BUSINESS,4.2,127,1.4,10000,Free,0.0,Everyone,Business,7,10,2016
4144,SOCIAL,4.2,4828372,,1000000000,Free,0.0,Teen,Social,26,7,2018
4145,GAME,4.4,3697174,36000.0,50000000,Free,0.0,Teen,Action,24,7,2018
4146,GAME,4.5,4830407,32000.0,50000000,Free,0.0,Mature 17+,Action,25,5,2018
4147,TOOLS,4.2,1855262,,500000000,Free,0.0,Everyone,Tools,31,7,2018
4148,GAME,4.5,1128805,59000.0,50000000,Free,0.0,Teen,Arcade,29,5,2018
4149,FAMILY,4.3,64884,37000.0,5000000,Free,0.0,Everyone,Simulation,12,7,2016
4150,TOOLS,4.4,8021623,,1000000000,Free,0.0,Everyone,Tools,3,8,2018
4151,TOOLS,4.2,857215,7.9,100000000,Free,0.0,Everyone,Tools,7,12,2017
4152,GAME,3.6,2065,25000.0,100000,Free,0.0,Everyone,Adventure,25,1,2017
4153,COMMUNICATION,4.0,3419464,,1000000000,Free,0.0,Everyone,Communication,21,7,2018
4154,GAME,4.4,12683,19000.0,1000000,Free,0.0,Everyone,Action,5,2,2018
4155,GAME,4.6,3656,39000.0,100000,Free,0.0,Everyone,Action,15,3,2018
4156,TOOLS,4.5,1034,196.0,5000,Paid,4.99,Everyone,Tools,8,9,2013
4157,SOCIAL,4.4,120,2.3,10000,Free,0.0,Teen,Social,5,10,2017
4158,PERSONALIZATION,4.2,59,8.1,1000,Paid,1.7,Everyone,Personalization,16,8,2015
4159,SPORTS,4.3,989344,51000.0,50000000,Free,0.0,Teen,Sports,23,7,2018
4160,PRODUCTIVITY,4.6,267042,,5000000,Free,0.0,Everyone,Productivity,29,4,2018
4161,TOOLS,1.8,53,3.4,1000,Paid,1.49,Everyone,Tools,19,5,2018
4162,GAME,3.8,4116,8.8,100000,Free,0.0,Everyone,Action,1,9,2015
4163,FAMILY,4.4,7715,28000.0,500000,Free,0.0,Everyone,Simulation,29,6,2018
4164,LIFESTYLE,3.0,4710,,100000,Free,0.0,Everyone,Lifestyle,1,11,2017
4165,PRODUCTIVITY,3.4,5,11000.0,100,Paid,2.99,Everyone,Productivity,26,9,2016
4166,SPORTS,4.6,10,6.1,100,Paid,3.88,Everyone,Sports,10,4,2013
4167,MAPS_AND_NAVIGATION,3.7,96,14000.0,10000,Free,0.0,Everyone,Maps & Navigation,14,11,2017
4168,LIFESTYLE,3.0,543,94000.0,50000,Free,0.0,Everyone,Lifestyle,2,7,2018
4169,PERSONALIZATION,4.6,89,11000.0,5000,Paid,0.99,Everyone,Personalization,21,10,2017
4170,PRODUCTIVITY,4.4,2728941,,1000000000,Free,0.0,Everyone,Productivity,30,7,2018
4171,LIFESTYLE,3.1,777,14000.0,50000,Free,0.0,Everyone,Lifestyle,4,5,2018
4172,TOOLS,4.3,255,1.6,5000,Paid,14.99,Everyone,Tools,25,7,2018
4173,PERSONALIZATION,4.3,25,15000.0,500,Paid,1.49,Everyone,Personalization,13,12,2017
4174,TOOLS,3.8,415,2.7,50000,Free,0.0,Everyone,Tools,1,6,2017
4175,LIFESTYLE,4.5,231,5.7,5000,Paid,0.99,Everyone,Lifestyle,24,12,2017
4176,GAME,3.6,517,47000.0,50000,Free,0.0,Everyone,Arcade,7,12,2015
4177,TOOLS,,0,1.6,10,Paid,25.99,Everyone,Tools,14,6,2018
4178,PERSONALIZATION,4.2,33,857.0,500,Paid,1.49,Everyone,Personalization,1,1,2016
4179,HOUSE_AND_HOME,4.5,30,25000.0,1000,Free,0.0,Everyone,House & Home,1,8,2018
4180,TOOLS,4.2,184,1.3,10000,Free,0.0,Everyone,Tools,29,7,2017
4181,TOOLS,3.3,6,1.5,100,Paid,5.99,Everyone,Tools,18,6,2018
4182,GAME,4.2,1485806,33000.0,100000000,Free,0.0,Everyone,Action,9,4,2018
4183,TOOLS,4.3,99290,3.9,5000000,Free,0.0,Everyone,Tools,5,12,2017
4184,FAMILY,4.2,1960,87000.0,100000,Free,0.0,Everyone,Simulation,6,10,2017
4185,LIFESTYLE,3.7,41917,14000.0,10000000,Free,0.0,Everyone,Lifestyle,30,7,2018
4186,FAMILY,3.8,29544,10000.0,10000000,Free,0.0,Everyone,Entertainment,25,7,2018
4187,HEALTH_AND_FITNESS,2.9,1786,5.9,100000,Free,0.0,Everyone,Health & Fitness,12,6,2018
4188,GAME,4.5,6181640,58000.0,100000000,Free,0.0,Everyone,Arcade,22,12,2017
4189,TOOLS,4.3,123,1.9,5000,Free,0.0,Everyone,Tools,30,9,2017
4190,LIFESTYLE,4.9,145,48000.0,5000,Paid,1.99,Mature 17+,Lifestyle,7,4,2016
4191,GAME,4.4,19816,57000.0,1000000,Free,0.0,Everyone,Racing,3,11,2017
4192,COMMUNICATION,4.4,9,51.0,500,Paid,3.99,Everyone,Communication,8,2,2017
4193,ART_AND_DESIGN,4.4,13,4.5,1000,Free,0.0,Everyone,Art & Design,27,3,2018
4194,HEALTH_AND_FITNESS,2.9,4031,8.9,500000,Free,0.0,Everyone,Health & Fitness,15,6,2018
4195,DATING,4.2,46,26000.0,10000,Free,0.0,Mature 17+,Dating,29,7,2018
4196,HEALTH_AND_FITNESS,4.0,50,15000.0,5000,Free,0.0,Everyone,Health & Fitness,3,7,2018
4197,FAMILY,4.3,6,1.5,100,Paid,399.99,Everyone,Entertainment,16,7,2018
4198,COMMUNICATION,4.3,15439,2.2,1000000,Free,0.0,Everyone,Communication,7,11,2016
4199,FAMILY,3.9,38,42000.0,5000,Free,0.0,Everyone,Entertainment,6,4,2018
4200,FAMILY,4.3,103064,5.6,5000000,Free,0.0,Everyone,Entertainment,5,7,2018
4201,SOCIAL,,17,8.5,1000,Free,0.0,Teen,Social,28,6,2018
4202,HEALTH_AND_FITNESS,4.0,214,8.9,10000,Free,0.0,Everyone,Health & Fitness,13,6,2018
4203,GAME,4.6,4108,13000.0,10000,Paid,17.99,Everyone 10+,Arcade,14,12,2015
4204,FAMILY,3.7,126,13000.0,10000,Free,0.0,Everyone,Entertainment,22,8,2017
4205,HOUSE_AND_HOME,4.0,65914,,10000000,Free,0.0,Everyone,House & Home,29,6,2018
4206,PERSONALIZATION,4.6,621,5.4,50000,Free,0.0,Everyone,Personalization,1,12,2017
4207,GAME,4.4,3250,27000.0,1000000,Free,0.0,Everyone,Racing,19,7,2018
4208,PERSONALIZATION,4.5,2,3.0,100,Free,0.0,Everyone,Personalization,21,12,2017
4209,FAMILY,3.0,4,19000.0,1000,Free,0.0,Everyone,Entertainment,7,2,2018
4210,PRODUCTIVITY,3.1,67,8.3,10000,Free,0.0,Everyone,Productivity,18,7,2018
4211,FAMILY,4.3,1633565,57000.0,100000000,Free,0.0,Everyone,Entertainment,3,7,2018
4212,PRODUCTIVITY,4.5,107,1.2,50000,Free,0.0,Everyone,Productivity,19,5,2015
4213,FAMILY,4.5,681,2.8,50000,Free,0.0,Everyone,Education,20,11,2015
4214,BUSINESS,4.5,176,19000.0,10000,Free,0.0,Everyone,Business,25,10,2016
4215,TOOLS,4.1,10426,7.2,1000000,Free,0.0,Everyone,Tools,4,2,2018
4216,AUTO_AND_VEHICLES,4.6,4140,,50000,Paid,1.99,Everyone,Auto & Vehicles,13,5,2018
4217,FAMILY,4.2,1752017,52000.0,100000000,Free,0.0,Everyone,Entertainment,5,7,2018
4218,GAME,,0,,1,Paid,0.99,Everyone,Arcade,24,7,2016
4219,GAME,3.9,178723,65000.0,10000000,Free,0.0,Everyone,Racing,25,12,2016
4220,GAME,3.9,2454,37000.0,500000,Free,0.0,Everyone,Arcade,10,9,2017
4221,TOOLS,3.9,19758,2.9,5000000,Free,0.0,Everyone,Tools,14,1,2018
4222,COMMUNICATION,4.3,4785892,11000.0,500000000,Free,0.0,Everyone,Communication,8,6,2018
4223,FAMILY,4.2,3133,34000.0,500000,Free,0.0,Everyone,Casual,4,1,2016
4224,COMMUNICATION,4.2,594720,,50000000,Free,0.0,Everyone,Communication,19,7,2018
4225,FAMILY,3.7,7453,6.5,1000000,Free,0.0,Everyone,Entertainment,19,12,2017
4226,FAMILY,2.8,4635,3.9,1000000,Free,0.0,Everyone,Entertainment,1,1,2018
4227,GAME,4.4,5231553,,100000000,Free,0.0,Everyone,Action,14,11,2017
4228,TOOLS,4.1,8137,3.9,1000000,Free,0.0,Everyone,Tools,25,2,2018
4229,FAMILY,4.4,1372013,57000.0,100000000,Free,0.0,Everyone,Puzzle;Brain Games,21,11,2017
4230,PHOTOGRAPHY,2.7,3032,2.8,500000,Free,0.0,Everyone,Photography,8,12,2017
4231,GAME,4.7,403911,23000.0,10000000,Free,0.0,Everyone,Card,24,6,2018
4232,SOCIAL,4.2,1175188,,50000000,Free,0.0,Mature 17+,Social,31,7,2018
4233,GAME,4.2,249308,55000.0,10000000,Free,0.0,Everyone,Arcade,7,9,2017
4234,COMMUNICATION,4.1,10484169,,1000000000,Free,0.0,Everyone,Communication,3,8,2018
4235,GAME,4.5,3777822,75000.0,100000000,Free,0.0,Everyone,Arcade,26,7,2018
4236,SPORTS,4.4,29864,40000.0,1000000,Free,0.0,Everyone,Sports,26,7,2018
4237,FAMILY,4.0,250257,50000.0,5000000,Free,0.0,Everyone,Simulation,16,11,2016
4238,SOCIAL,4.2,83474,,5000000,Free,0.0,Everyone,Social,24,7,2018
4239,COMMUNICATION,4.1,132015,25000.0,10000000,Free,0.0,Everyone,Communication,18,7,2018
4240,SOCIAL,4.0,80987,25000.0,5000000,Free,0.0,Teen,Social,30,7,2018
4241,ART_AND_DESIGN,4.4,295237,,10000000,Free,0.0,Everyone,Art & Design,30,7,2018
4242,SOCIAL,4.7,896118,6.6,5000000,Free,0.0,Everyone,Social,9,10,2017
4243,GAME,4.3,421000,36000.0,10000000,Free,0.0,Everyone,Arcade,13,6,2018
4244,GAME,4.7,989158,75000.0,10000000,Free,0.0,Everyone,Action,24,5,2018
4245,SOCIAL,4.4,90082,8.8,1000000,Free,0.0,Everyone,Social,22,5,2018
4246,FAMILY,4.0,83875,43000.0,1000000,Free,0.0,Everyone,Simulation,8,9,2017
4247,FAMILY,4.3,1838090,,100000000,Free,0.0,Everyone 10+,Casual,27,7,2018
4248,GAME,4.2,307398,9.9,10000000,Free,0.0,Everyone,Arcade,30,11,2017
4249,GAME,4.4,4637439,96000.0,100000000,Free,0.0,Everyone 10+,Arcade,19,7,2018
4250,TOOLS,4.6,2176,953.0,100000,Free,0.0,Everyone,Tools,1,8,2018
4251,FAMILY,3.3,162,9.0,10000,Free,0.0,Teen,Entertainment,22,10,2017
4252,GAME,4.5,547644,23000.0,50000000,Free,0.0,Teen,Action,3,8,2018
4253,HEALTH_AND_FITNESS,2.3,74,2.6,10000,Free,0.0,Everyone,Health & Fitness,20,1,2016
4254,FAMILY,4.2,56259,23000.0,10000000,Free,0.0,Everyone,Casual,14,3,2018
4255,FAMILY,4.1,705805,35000.0,50000000,Free,0.0,Everyone,Entertainment,30,4,2018
4256,SPORTS,,7,7.2,1000,Free,0.0,Everyone 10+,Sports,28,2,2018
4257,FAMILY,4.4,2122705,49000.0,100000000,Free,0.0,Everyone,Puzzle,5,7,2018
4258,SOCIAL,3.2,185,4.7,10000,Free,0.0,Teen,Social,20,10,2017
4259,FAMILY,3.5,339,,100000,Free,0.0,Everyone,Entertainment,12,12,2017
4260,FAMILY,4.6,61264,43000.0,1000000,Paid,0.99,Everyone,Puzzle,19,6,2018
4261,FAMILY,4.3,1329008,97000.0,50000000,Free,0.0,Everyone,Racing;Action & Adventure,4,10,2017
4262,FAMILY,4.1,405824,,10000000,Free,0.0,Everyone,Entertainment,4,8,2018
4263,PERSONALIZATION,4.1,8,3.1,1000,Free,0.0,Everyone,Personalization,11,1,2018
4264,PERSONALIZATION,4.1,797,6.7,50000,Free,0.0,Everyone,Personalization,29,7,2018
4265,COMMUNICATION,,2,13000.0,10,Paid,1.99,Everyone,Communication,3,5,2017
4266,FAMILY,4.7,36,7.1,1000,Free,0.0,Everyone,Entertainment,12,3,2018
4267,TOOLS,3.5,81747,9.1,10000000,Free,0.0,Everyone,Tools,26,5,2018
4268,FAMILY,3.9,28,98000.0,1000,Free,0.0,Everyone,Entertainment,31,5,2018
4269,GAME,,6,30000.0,500,Free,0.0,Everyone,Music,15,5,2018
4270,GAME,,28,8.9,1000,Free,0.0,Everyone,Trivia,24,12,2017
4271,GAME,4.1,609,13000.0,10000,Free,0.0,Everyone,Action,14,5,2014
4272,FAMILY,4.7,17,2.4,1000,Free,0.0,Everyone,Puzzle,26,9,2017
4273,PRODUCTIVITY,,0,44000.0,100,Free,0.0,Everyone,Productivity,26,3,2018
4274,FAMILY,4.6,7,7.3,1000,Free,0.0,Mature 17+,Entertainment,11,4,2018
4275,PERSONALIZATION,4.5,164,33000.0,10000,Free,0.0,Everyone,Personalization,19,7,2018
4276,PERSONALIZATION,4.7,98,3.4,10000,Free,0.0,Everyone,Personalization,19,5,2018
4277,PERSONALIZATION,4.9,934,3.8,10000,Free,0.0,Everyone,Personalization,17,10,2014
4278,PERSONALIZATION,,4,3.6,500,Free,0.0,Everyone,Personalization,26,7,2018
4279,COMMUNICATION,4.3,2451136,,100000000,Free,0.0,Teen,Communication,3,8,2018
4280,HEALTH_AND_FITNESS,4.1,290,40000.0,50000,Free,0.0,Teen,Health & Fitness,22,7,2018
4281,SHOPPING,4.4,9140,14000.0,500000,Free,0.0,Everyone,Shopping,31,7,2018
4282,COMMUNICATION,4.2,1603,,10000,Paid,4.99,Everyone,Communication,23,7,2016
4283,COMMUNICATION,4.1,1760,,100000,Free,0.0,Everyone,Communication,23,7,2016
4284,PHOTOGRAPHY,4.6,1656808,,50000000,Free,0.0,Everyone,Photography,31,7,2018
4285,GAME,4.3,1017408,34000.0,10000000,Free,0.0,Teen,Adventure,16,7,2018
4286,FAMILY,4.4,1185,40000.0,100000,Free,0.0,Everyone,Educational;Education,17,6,2018
4287,FINANCE,4.4,124324,,10000000,Free,0.0,Everyone,Finance,26,6,2018
4288,PERSONALIZATION,4.5,14,11000.0,1000,Free,0.0,Everyone,Personalization,31,7,2018
